Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,_id,Code Description,Display Label
2023-12-05 00:00:00,06:27,Tuesday,WARDEN STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,09:22,Tuesday,DUNDAS STATION,MUPAA,4.0,8.0,N,YU,5711.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-05 00:00:00,09:47,Tuesday,ST GEORGE YUS STATION,SUO,0.0,0.0,S,YU,5941.0,,Passenger Other,Passenger Other
2023-12-05 00:00:00,09:47,Tuesday,ST GEORGE BD STATION,SUO,0.0,0.0,W,BD,5299.0,,Passenger Other,Passenger Other
2023-12-05 00:00:00,09:59,Tuesday,EGLINTON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,10:04,Tuesday,DUNDAS WEST STATION,SUDP,0.0,0.0,E,BD,5083.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,10:38,Tuesday,OSSINGTON STATION,SUO,3.0,7.0,W,BD,5238.0,,Passenger Other,Passenger Other
2023-12-05 00:00:00,11:06,Tuesday,SPADINA YUS STATION,MUPAA,0.0,0.0,N,YU,6031.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-05 00:00:00,12:41,Tuesday,DUNDAS STATION,MUIRS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,13:55,Tuesday,ISLINGTON STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,14:55,Tuesday,ST GEORGE BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,14:59,Tuesday,ROYAL YORK STATION,SUDP,10.0,13.0,W,BD,5069.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,15:01,Tuesday,COLLEGE STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,16:31,Tuesday,SUMMERHILL STATION,SUDP,0.0,0.0,S,YU,5826.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,16:37,Tuesday,BLOOR STATION,SUDP,5.0,8.0,S,YU,5802.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,16:39,Tuesday,WOODBINE STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,18:08,Tuesday,BLOOR STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,18:10,Tuesday,YORKDALE STATION,MUPAA,4.0,7.0,N,YU,5586.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-05 00:00:00,18:10,Tuesday,QUEEN STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,19:01,Tuesday,DUNDAS STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,19:25,Tuesday,DOWNSVIEW PARK STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,19:26,Tuesday,COLLEGE STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,20:41,Tuesday,WELLESLEY STATION,SUDP,10.0,15.0,N,YU,5711.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,21:14,Tuesday,MAIN STREET STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-05 00:00:00,21:21,Tuesday,ROYAL YORK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,21:58,Tuesday,VICTORIA PARK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,22:10,Tuesday,YORK UNIVERSITY STATIO,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,23:02,Tuesday,BLOOR STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,23:04,Tuesday,YONGE BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,23:09,Tuesday,QUEEN STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,23:27,Tuesday,VICTORIA PARK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,23:57,Tuesday,COXWELL STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-05 00:00:00,00:17,Tuesday,DUNDAS STATION,MUIRS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,00:30,Tuesday,SPADINA BD STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,00:50,Tuesday,OSGOODE STATION,MUPAA,6.0,11.0,S,YU,5881.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-05 00:00:00,01:43,Tuesday,QUEEN'S PARK STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,09:34,Tuesday,LESLIE STATION,SUDP,0.0,0.0,,SHP,0.0,,Disorderly Patron,Disorderly Patron
2023-12-05 00:00:00,15:37,Tuesday,MAIN STREET STATION,MUIRS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-05 00:00:00,18:52,Tuesday,LESLIE STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,02:01,Wednesday,LAWRENCE WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,02:28,Wednesday,VAUGHAN MC STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,03:57,Wednesday,SPADINA BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,04:48,Wednesday,KIPLING STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,05:00,Wednesday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,06:52,Wednesday,OSGOODE STATION,MUPAA,4.0,7.0,N,YU,5461.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,07:07,Wednesday,COLLEGE STATION,SUDP,0.0,0.0,N,YU,5591.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,07:09,Wednesday,CHRISTIE STATION,MUIRS,0.0,0.0,E,BD,5219.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,07:31,Wednesday,ST GEORGE YUS STATION,SUO,3.0,6.0,N,YU,5971.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,07:57,Wednesday,BROADVIEW STATION,SUDP,0.0,0.0,W,BD,5103.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,08:42,Wednesday,FINCH STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,08:56,Wednesday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,09:12,Wednesday,DAVISVILLE STATION,SUDP,0.0,0.0,S,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,09:41,Wednesday,COLLEGE STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,10:25,Wednesday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,11:02,Wednesday,ROYAL YORK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,11:21,Wednesday,MCBRIAN BUILDING,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,11:43,Wednesday,MAIN STREET STATION,SUO,0.0,0.0,W,BD,5027.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,12:11,Wednesday,COXWELL STATION,SUDP,3.0,7.0,W,BD,5299.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,12:36,Wednesday,ST PATRICK STATION,SUDP,3.0,8.0,S,YU,5776.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,12:52,Wednesday,LANSDOWNE STATION,MUPAA,0.0,0.0,W,BD,5255.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,12:56,Wednesday,YORK MILLS STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,13:04,Wednesday,UNION STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,13:33,Wednesday,OSSINGTON STATION,MUIRS,0.0,0.0,W,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,14:00,Wednesday,WELLESLEY STATION,SUDP,0.0,0.0,N,YU,5726.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,15:13,Wednesday,DUFFERIN STATION,MUPAA,3.0,7.0,E,BD,5180.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,16:39,Wednesday,YONGE BD STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,17:08,Wednesday,WELLESLEY STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,17:10,Wednesday,KEELE STATION,MUIRS,0.0,0.0,E,BD,5151.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,18:01,Wednesday,DUNDAS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,18:13,Wednesday,UNION STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,18:29,Wednesday,FINCH STATION,SUDP,3.0,6.0,N,YU,5736.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,19:02,Wednesday,FINCH STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,19:08,Wednesday,KIPLING STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,19:13,Wednesday,WILSON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,19:25,Wednesday,HIGH PARK STATION,MUIRS,0.0,0.0,E,BD,5284.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,19:45,Wednesday,DUNDAS STATION,MUIRS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,20:08,Wednesday,ST GEORGE YUS STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,20:15,Wednesday,VICTORIA PARK STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,21:43,Wednesday,BLOOR STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,21:48,Wednesday,MAIN STREET STATION,MUIS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,22:51,Wednesday,UNION STATION,SUO,33.0,38.0,S,YU,5511.0,,Passenger Other,Passenger Other
2023-12-06 00:00:00,22:56,Wednesday,PAPE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-06 00:00:00,23:09,Wednesday,HIGH PARK STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-06 00:00:00,23:52,Wednesday,UNION STATION,MUPAA,0.0,0.0,N,YU,5826.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,00:28,Wednesday,DUNDAS WEST STATION,MUIRS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-06 00:00:00,01:51,Wednesday,BLOOR STATION,MUPAA,0.0,0.0,N,YU,5981.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,13:37,Wednesday,LESLIE STATION,MUPAA,4.0,11.0,W,SHP,6146.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-06 00:00:00,19:00,Wednesday,LESLIE STATION,SUO,0.0,0.0,,SHP,0.0,,Passenger Other,Passenger Other
2023-12-07 00:00:00,02:21,Thursday,FINCH STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,02:27,Thursday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,05:52,Thursday,CHRISTIE STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,05:53,Thursday,SPADINA BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,06:25,Thursday,FINCH STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,07:02,Thursday,BLOOR STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-07 00:00:00,07:35,Thursday,COLLEGE STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-07 00:00:00,08:45,Thursday,KIPLING STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,09:27,Thursday,ST ANDREW STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-07 00:00:00,09:39,Thursday,ST GEORGE YUS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-12-07 00:00:00,09:50,Thursday,EGLINTON WEST STATION,SUO,0.0,0.0,,YU,5433.0,,Passenger Other,Passenger Other
2023-12-07 00:00:00,10:01,Thursday,ROYAL YORK STATION,MUIRS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-07 00:00:00,10:55,Thursday,KIPLING STATION,SUDP,4.0,8.0,E,BD,5170.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,11:42,Thursday,YONGE BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,11:47,Thursday,FINCH WEST STATION,MUPAA,0.0,0.0,S,YU,5396.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-07 00:00:00,15:24,Thursday,LANSDOWNE STATION,MUIS,0.0,0.0,W,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,15:46,Thursday,ST CLAIR WEST STATION,SUDP,5.0,10.0,N,YU,5681.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,17:27,Thursday,BLOOR STATION,SUDP,0.0,0.0,N,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,18:10,Thursday,NORTH YORK CTR STATION,SUDP,5.0,8.0,S,YU,5991.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,18:24,Thursday,WELLESLEY STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,18:28,Thursday,RUNNYMEDE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,19:05,Thursday,RUNNYMEDE STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,19:12,Thursday,WILSON STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-07 00:00:00,20:14,Thursday,EGLINTON STATION,SUO,6.0,9.0,N,YU,5686.0,,Passenger Other,Passenger Other
2023-12-07 00:00:00,21:59,Thursday,DUFFERIN STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,23:35,Thursday,PAPE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,23:42,Thursday,EGLINTON WEST STATION,MUPAA,5.0,10.0,N,YU,5586.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-07 00:00:00,00:36,Thursday,KIPLING STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-07 00:00:00,01:32,Thursday,SHEPPARD WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-07 00:00:00,01:53,Thursday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,09:48,Friday,KIPLING STATION,SUDP,0.0,0.0,E,BD,5193.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,09:49,Friday,FINCH STATION,MUPAA,5.0,10.0,S,YU,5621.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,11:22,Friday,WOODBINE STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,12:09,Friday,ST GEORGE YUS STATION,MUPAA,3.0,8.0,S,YU,5851.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,12:20,Friday,UNION STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-08 00:00:00,12:27,Friday,WELLESLEY STATION,MUPAA,0.0,0.0,S,YU,5841.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,12:37,Friday,LAWRENCE STATION,MUPAA,5.0,10.0,S,YU,5826.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,12:47,Friday,BLOOR STATION,MUPAA,3.0,8.0,S,YU,5881.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,13:37,Friday,SHEPPARD STATION,SUDP,5.0,10.0,S,YU,6001.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,13:43,Friday,OLD MILL STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,14:56,Friday,SHEPPARD STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,15:05,Friday,SHEPPARD STATION,SUDP,12.0,17.0,S,YU,5841.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,15:47,Friday,QUEEN STATION,SUO,0.0,0.0,S,YU,5826.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,15:57,Friday,WOODBINE STATION,MUIS,0.0,0.0,W,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,16:04,Friday,DUNDAS STATION,SUDP,9.0,14.0,S,YU,5811.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,16:42,Friday,EGLINTON STATION,MUPAA,3.0,8.0,S,YU,6091.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,16:51,Friday,1900 YONGE STREET,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,17:15,Friday,DUNDAS WEST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,17:16,Friday,LANSDOWNE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,17:33,Friday,KIPLING STATION,MUPAA,0.0,0.0,W,BD,5049.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,17:54,Friday,ROYAL YORK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,18:19,Friday,SPADINA YUS STATION,SUDP,3.0,6.0,N,YU,5991.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,18:29,Friday,LAWRENCE STATION,SUO,0.0,0.0,N,YU,5831.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,19:04,Friday,SUMMERHILL STATION,MUPAA,3.0,6.0,S,YU,5616.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,19:06,Friday,PAPE STATION,SUO,7.0,8.0,E,BD,5040.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,19:20,Friday,DUNDAS STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,19:46,Friday,SHERBOURNE STATION,SUDP,0.0,0.0,E,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,21:23,Friday,ST GEORGE YUS STATION,SUO,0.0,0.0,S,YU,5626.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,22:26,Friday,KENNEDY BD STATION,SUO,0.0,0.0,W,BD,5257.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,22:49,Friday,EGLINTON WEST STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,23:29,Friday,KEELE STATION,MUIS,0.0,0.0,W,BD,5196.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,23:30,Friday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5341.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,23:56,Friday,PAPE STATION,MUIS,0.0,0.0,E,BD,5144.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,00:50,Friday,KING STATION,MUIRS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-12-08 00:00:00,01:01,Friday,RUNNYMEDE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,01:11,Friday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5027.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,01:16,Friday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-12-08 00:00:00,14:52,Friday,SHEPPARD-YONGE STATION,MUPAA,0.0,0.0,E,SHP,6166.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-12-08 00:00:00,15:09,Friday,SHEPPARD-YONGE STATION,SUDP,14.0,21.0,E,SHP,6166.0,,Disorderly Patron,Disorderly Patron
2023-12-08 00:00:00,15:36,Friday,LESLIE STATION,SUO,0.0,0.0,,SHP,0.0,,Passenger Other,Passenger Other
2023-12-08 00:00:00,15:54,Friday,DON MILLS STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
